@timestamp,requestId,functionArn,executionTime
2024-08-05 13:32:57.999,,,
2024-08-05 13:32:57.999,1eaacf57-9214-5d49-ac4a-907d44d4dc40,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.20186252s
2024-08-05 13:32:58.000,,,
2024-08-05 13:32:58.033,,,
2024-08-05 13:32:58.719,,,
2024-08-05 13:32:58.944,,,
2024-08-05 13:32:58.944,42166d18-e015-5e34-99b6-323236a209db,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.155963632s
2024-08-05 13:32:58.945,,,
2024-08-05 13:32:59.164,,,
2024-08-05 13:32:59.164,4a5fadba-a832-5547-94c5-f2907e8f9e16,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.270050985s
2024-08-05 13:32:59.165,,,
2024-08-05 13:32:59.169,,,
2024-08-05 13:32:59.169,b84aefdf-8779-526c-95a2-b0f551c23ae7,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.238922434s
2024-08-05 13:32:59.170,,,
2024-08-05 13:32:59.186,,,
2024-08-05 13:32:59.191,,,
2024-08-05 13:32:59.256,,,
2024-08-05 13:32:59.256,31e7aec5-2403-5692-9c18-f1eff2c3f57d,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.220884035s
2024-08-05 13:32:59.257,,,
2024-08-05 13:32:59.422,,,
2024-08-05 13:32:59.786,,,
2024-08-05 13:32:59.786,c876936d-a19b-54b2-bce5-cc477751ef5d,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.064737438s
2024-08-05 13:32:59.788,,,
2024-08-05 13:32:59.889,,,
2024-08-05 13:32:59.889,e86adaa0-ff5f-5b6c-85d1-858a29e54535,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.149430511s
2024-08-05 13:32:59.891,,,
2024-08-05 13:32:59.913,,,
2024-08-05 13:33:00.428,,,
2024-08-05 13:33:00.428,0b172dbb-f431-53b2-bb8c-7291228808c3,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.234714441s
2024-08-05 13:33:00.431,,,
2024-08-05 13:33:00.681,,,
2024-08-05 13:33:00.681,2bc7d9bc-93a2-5288-8e9e-869645698167,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.256415067s
2024-08-05 13:33:00.682,,,
2024-08-05 13:33:00.976,,,
2024-08-05 13:33:00.976,c472add1-ac30-51e1-897f-f2fb7a8a8334,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.060652851s
2024-08-05 13:33:00.977,,,
2024-08-05 13:33:01.596,,,
2024-08-05 13:33:01.596,01515d02-554f-5882-b7ed-022883f1b2ce,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.404374391s
2024-08-05 13:33:01.597,,,
2024-08-05 13:33:01.619,,,
2024-08-05 13:33:02.855,,,
2024-08-05 13:33:02.855,71665d24-06eb-5702-a163-020ed02ba376,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.233631819s
2024-08-05 13:33:02.856,,,
2024-08-05 13:33:02.875,,,
2024-08-05 13:33:04.137,,,
2024-08-05 13:33:04.137,d46ea5f0-e163-5e03-a988-fada37de5a4e,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.259053902s
2024-08-05 13:33:04.138,,,
2024-08-05 13:33:16.368,,,
2024-08-05 13:33:16.485,,,
2024-08-05 13:33:16.485,,,
