@timestamp,requestId,functionArn,executionTime
2024-08-07 13:27:18.085,,,
2024-08-07 13:27:18.103,,,
2024-08-07 13:27:18.109,,,
2024-08-07 13:27:18.212,,,
2024-08-07 13:27:18.220,,,
2024-08-07 13:27:18.278,,,
2024-08-07 13:27:18.296,,,
2024-08-07 13:27:18.298,,,
2024-08-07 13:27:18.303,,,
2024-08-07 13:27:18.303,,,
2024-08-07 13:27:18.322,,,
2024-08-07 13:27:18.324,,,
2024-08-07 13:27:18.330,,,
2024-08-07 13:27:18.330,,,
2024-08-07 13:27:18.338,,,
2024-08-07 13:27:18.340,,,
2024-08-07 13:27:18.346,,,
2024-08-07 13:27:18.346,,,
2024-08-07 13:27:18.420,,,
2024-08-07 13:27:18.422,,,
2024-08-07 13:27:18.427,,,
2024-08-07 13:27:18.427,,,
2024-08-07 13:27:18.438,,,
2024-08-07 13:27:18.439,,,
2024-08-07 13:27:18.451,,,
2024-08-07 13:27:18.451,,,
2024-08-07 13:27:18.505,,,
2024-08-07 13:27:18.506,,,
2024-08-07 13:27:18.518,,,
2024-08-07 13:27:18.518,,,
2024-08-07 13:27:19.255,,,
2024-08-07 13:27:19.310,,,
2024-08-07 13:27:19.310,b6f57e69-72c2-5ee8-a303-21440aadd8ba,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,999.206333ms
2024-08-07 13:27:19.311,,,
2024-08-07 13:27:19.312,,,
2024-08-07 13:27:19.351,,,
2024-08-07 13:27:19.351,5bcb658f-1506-585f-a26a-3aa26d76d648,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.0149095s
2024-08-07 13:27:19.353,,,
2024-08-07 13:27:19.408,,,
2024-08-07 13:27:19.408,bc0cb6dc-794b-5833-9e61-e9f1013b1123,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.055710574s
2024-08-07 13:27:19.409,,,
2024-08-07 13:27:19.410,,,
2024-08-07 13:27:19.436,,,
2024-08-07 13:27:19.483,,,
2024-08-07 13:27:19.483,042b512b-8b03-5bf3-9cab-0e06f36c6124,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.042620327s
2024-08-07 13:27:19.484,,,
2024-08-07 13:27:19.486,,,
2024-08-07 13:27:19.592,,,
2024-08-07 13:27:20.442,,,
2024-08-07 13:27:20.449,,,
2024-08-07 13:27:20.449,95537005-fe0a-5bcb-855b-2f288665263c,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.99507968s
2024-08-07 13:27:20.450,,,
2024-08-07 13:27:20.504,,,
2024-08-07 13:27:20.504,9c2bb5e4-27fb-537a-b370-eac95f8d2d6d,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.981717293s
2024-08-07 13:27:20.506,,,
2024-08-07 13:27:20.531,,,
2024-08-07 13:27:20.531,b37856d8-3d82-571d-bd7f-09f545f5090a,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,937.280569ms
2024-08-07 13:27:20.532,,,
2024-08-07 13:27:20.739,,,
2024-08-07 13:27:20.835,,,
2024-08-07 13:27:20.905,,,
2024-08-07 13:27:20.961,,,
2024-08-07 13:27:21.077,,,
2024-08-07 13:27:21.313,,,
2024-08-07 13:27:21.694,,,
2024-08-07 13:27:21.694,ffba79bb-be27-5b8e-b033-2696c65ff29e,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,951.95872ms
2024-08-07 13:27:21.695,,,
2024-08-07 13:27:21.895,,,
2024-08-07 13:27:21.895,cca6c512-843e-5306-9319-9a3ffc46fef1,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,931.127236ms
2024-08-07 13:27:21.896,,,
2024-08-07 13:27:21.966,,,
2024-08-07 13:27:22.062,,,
2024-08-07 13:27:22.062,f6079daa-41ee-5769-8ea7-c28739975dbe,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,980.951086ms
2024-08-07 13:27:22.063,,,
2024-08-07 13:27:22.371,,,
2024-08-07 13:27:22.710,,,
2024-08-07 13:27:22.710,10c79ea9-dd2c-5efb-94d5-c184a55490ec,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.869428614s
2024-08-07 13:27:22.712,,,
2024-08-07 13:27:22.886,,,
2024-08-07 13:27:22.886,7e776551-f72c-5a54-ba7c-3a7c8f549c06,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.973987628s
2024-08-07 13:27:22.887,,,
2024-08-07 13:27:22.926,,,
2024-08-07 13:27:22.926,253284a5-4f29-53e3-b505-db8837506934,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,955.860667ms
2024-08-07 13:27:22.927,,,
2024-08-07 13:27:23.283,,,
2024-08-07 13:27:23.283,c51e748f-b4f8-5641-a22d-2ba2cc82ec96,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,908.433961ms
2024-08-07 13:27:23.284,,,
2024-08-07 13:27:23.301,,,
2024-08-07 13:27:23.301,c92bfa3d-eea0-592b-9904-a51096d9573c,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.978532099s
2024-08-07 13:27:23.302,,,
2024-08-07 13:27:39.023,,,
2024-08-07 13:27:39.049,,,
2024-08-07 13:27:39.099,,,
2024-08-07 13:27:39.152,,,
2024-08-07 13:27:39.175,,,
2024-08-07 13:27:39.392,,,
2024-08-07 13:27:39.984,,,
2024-08-07 13:27:39.984,6cc60978-f921-5c70-8919-5655815ae560,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,958.903277ms
2024-08-07 13:27:39.985,,,
2024-08-07 13:27:40.096,,,
2024-08-07 13:27:40.096,28c53447-55c0-5839-9959-6b6a2dbbd5ce,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,994.131626ms
2024-08-07 13:27:40.097,,,
2024-08-07 13:27:40.118,,,
2024-08-07 13:27:40.118,e37c47f0-d452-59c5-b5ac-18ddac2897d2,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,939.036489ms
2024-08-07 13:27:40.119,,,
2024-08-07 13:27:40.146,,,
2024-08-07 13:27:40.146,cb8f77a5-077a-53c6-80d7-28887f00f911,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,992.596647ms
2024-08-07 13:27:40.147,,,
2024-08-07 13:27:40.390,,,
2024-08-07 13:27:40.390,a92b2d85-d06b-5a40-8bf4-72a8a8e0b097,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,994.741884ms
2024-08-07 13:27:40.391,,,
2024-08-07 13:27:40.465,,,
2024-08-07 13:27:40.886,,,
2024-08-07 13:27:40.985,,,
2024-08-07 13:27:40.985,ce9b5e0c-43aa-572d-8ece-01213bd1617f,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.928892295s
2024-08-07 13:27:40.986,,,
2024-08-07 13:27:41.347,,,
2024-08-07 13:27:41.353,,,
2024-08-07 13:27:41.625,,,
2024-08-07 13:27:41.721,,,
2024-08-07 13:27:42.326,,,
2024-08-07 13:27:42.326,0493e80c-92c5-58ee-98b5-b721ea48febc,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,970.779399ms
2024-08-07 13:27:42.327,,,
2024-08-07 13:27:42.425,,,
2024-08-07 13:27:42.425,25c96e0c-dbd0-5057-85c3-3121a35c7e40,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.954526944s
2024-08-07 13:27:42.426,,,
2024-08-07 13:27:42.580,,,
2024-08-07 13:27:42.580,05d1be4b-54ae-5719-909c-e1662c236aee,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,952.266523ms
2024-08-07 13:27:42.581,,,
2024-08-07 13:27:42.745,,,
2024-08-07 13:27:42.745,6e719f3f-ad80-5e31-8213-c012d50cf4e6,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.854669205s
2024-08-07 13:27:42.746,,,
2024-08-07 13:27:43.259,,,
2024-08-07 13:27:43.259,69dafc0f-8b38-550f-a1ed-a322f3b55fd8,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.906356671s
2024-08-07 13:27:43.260,,,
2024-08-07 13:27:43.269,,,
2024-08-07 13:27:43.598,,,
2024-08-07 13:27:43.598,663eb7b4-02f3-516a-a7df-e8997a7e387a,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.872300749s
2024-08-07 13:27:43.604,,,
2024-08-07 13:27:43.916,,,
2024-08-07 13:27:44.907,,,
2024-08-07 13:27:44.907,7b9c96fc-bbcd-5572-8f1c-c9d1c34240be,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,988.59106ms
