@timestamp,requestId,functionArn,executionTime
2024-08-08 18:26:31.305,,,
2024-08-08 18:26:31.305,f0ab21d9-951c-5819-ad83-7ef68517af36,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,818.655374ms
2024-08-08 18:26:31.306,,,
2024-08-08 18:26:31.321,,,
2024-08-08 18:26:31.321,c326d101-ed90-5fce-aa6c-8e2efd97077a,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,834.802568ms
2024-08-08 18:26:31.322,,,
2024-08-08 18:26:31.325,,,
2024-08-08 18:26:31.343,,,
2024-08-08 18:26:31.463,,,
2024-08-08 18:26:31.463,feb9b0dc-4660-5f59-8292-eff35667bc16,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,850.628371ms
2024-08-08 18:26:31.465,,,
2024-08-08 18:26:31.522,,,
2024-08-08 18:26:31.522,cbfbd357-da14-5144-9dc3-8c78ca1305f2,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,807.821273ms
2024-08-08 18:26:31.523,,,
2024-08-08 18:26:31.534,,,
2024-08-08 18:26:31.709,,,
2024-08-08 18:26:31.933,,,
2024-08-08 18:26:31.933,a0537ae1-4a15-5911-971f-25ce5a02ada7,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,794.520491ms
2024-08-08 18:26:31.934,,,
2024-08-08 18:26:31.960,,,
2024-08-08 18:26:32.050,,,
2024-08-08 18:26:32.050,a36d79a5-1edb-5360-8914-268a0edce670,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.440451391s
2024-08-08 18:26:32.052,,,
2024-08-08 18:26:32.077,,,
2024-08-08 18:26:32.077,7cefe2fe-9f4e-503c-a949-bdd18f474c4a,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.442237704s
2024-08-08 18:26:32.078,,,
2024-08-08 18:26:32.097,,,
2024-08-08 18:26:32.315,,,
2024-08-08 18:26:32.315,64eea2ea-b688-55fb-bd8b-fdc5a69fb6b4,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,778.892733ms
2024-08-08 18:26:32.317,,,
2024-08-08 18:26:32.773,,,
2024-08-08 18:26:32.785,,,
2024-08-08 18:26:32.785,9b99ece8-de53-5a85-ba7c-b3c7ce44f231,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,821.769922ms
2024-08-08 18:26:32.785,,,
2024-08-08 18:26:32.788,,,
2024-08-08 18:26:32.788,a8e225b3-e0f9-58e1-a37b-7a9cf0f05bb2,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,688.361738ms
2024-08-08 18:26:32.789,,,
2024-08-08 18:26:32.928,,,
2024-08-08 18:26:32.928,f01b1ca9-975e-5ba2-b2cb-43868757896d,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.599340377s
2024-08-08 18:26:32.929,,,
2024-08-08 18:26:32.965,,,
2024-08-08 18:26:32.965,2ff5f17a-1cd7-5a94-970d-ae550cd05ef9,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.617616887s
2024-08-08 18:26:32.966,,,
2024-08-08 18:26:32.985,,,
2024-08-08 18:26:33.333,,,
2024-08-08 18:26:33.333,54f7854a-c05e-5443-bd39-da65d049a0f5,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.619349414s
2024-08-08 18:26:33.335,,,
2024-08-08 18:26:33.612,,,
2024-08-08 18:26:33.612,ee1436db-801f-5d35-a215-69f490078e7a,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,835.937099ms
2024-08-08 18:26:33.613,,,
2024-08-08 18:26:33.804,,,
2024-08-08 18:26:33.804,95afd71e-5469-540a-b08a-8831446eca53,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,817.543494ms
2024-08-08 18:26:33.805,,,
2024-08-08 18:26:48.071,,,
2024-08-08 18:26:48.076,,,
2024-08-08 18:26:48.086,,,
2024-08-08 18:26:48.116,,,
2024-08-08 18:26:48.130,,,
2024-08-08 18:26:48.137,,,
2024-08-08 18:26:48.151,,,
2024-08-08 18:26:48.174,,,
2024-08-08 18:26:48.323,,,
2024-08-08 18:26:48.838,,,
2024-08-08 18:26:48.838,fc7c84af-d938-5f83-bc75-db80c92411da,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,705.085512ms
2024-08-08 18:26:48.839,,,
2024-08-08 18:26:48.859,,,
2024-08-08 18:26:48.871,,,
2024-08-08 18:26:48.871,9bb8dd46-1256-5498-a894-8269024d93b7,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,718.083495ms
2024-08-08 18:26:48.872,,,
2024-08-08 18:26:48.910,,,
2024-08-08 18:26:48.910,c7c1e7ce-c9a8-5951-af64-b8e1d9b0da02,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,790.804621ms
2024-08-08 18:26:48.911,,,
2024-08-08 18:26:48.923,,,
2024-08-08 18:26:48.923,9f2239d0-f0e1-5fa8-ab88-66ffe0f8eab8,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,845.263535ms
2024-08-08 18:26:48.924,,,
2024-08-08 18:26:48.966,,,
2024-08-08 18:26:48.975,,,
2024-08-08 18:26:48.975,49d32df5-7793-56f9-b5b7-72da678b0e4d,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,835.953606ms
2024-08-08 18:26:48.976,,,
2024-08-08 18:26:49.003,,,
2024-08-08 18:26:49.039,,,
2024-08-08 18:26:49.039,aeff4850-11a3-5cd5-b826-177f01bac863,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,860.88375ms
2024-08-08 18:26:49.040,,,
2024-08-08 18:26:49.094,,,
2024-08-08 18:26:49.112,,,
2024-08-08 18:26:49.112,a7230102-27c0-59a2-8ae5-5e2d37da35d4,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,787.562448ms
2024-08-08 18:26:49.113,,,
2024-08-08 18:26:49.147,,,
2024-08-08 18:26:49.351,,,
2024-08-08 18:26:49.550,,,
2024-08-08 18:26:49.550,3a740b8e-62ae-5f48-854d-54a172b20b25,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,688.279327ms
2024-08-08 18:26:49.551,,,
2024-08-08 18:26:49.717,,,
2024-08-08 18:26:49.717,2325da55-355b-518e-947c-857a25425341,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.62666905s
2024-08-08 18:26:49.718,,,
2024-08-08 18:26:49.726,,,
2024-08-08 18:26:49.726,51cbbf00-1a80-5f02-9f83-e02f0a995c9a,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.64990862s
2024-08-08 18:26:49.728,,,
2024-08-08 18:26:49.940,,,
2024-08-08 18:26:49.940,6cb4b352-3223-5875-8a7f-ec7d220a4b26,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,790.502274ms
2024-08-08 18:26:49.941,,,
2024-08-08 18:26:50.155,,,
2024-08-08 18:26:50.155,296b53d3-97f9-5e13-8f23-0cfc87d013bd,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,801.601996ms
2024-08-08 18:26:50.156,,,
2024-08-08 18:26:50.593,,,
2024-08-08 18:26:50.593,a581d7c2-d88d-5f90-855d-88edc8a51d5f,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.622991981s
2024-08-08 18:26:50.594,,,
2024-08-08 18:26:50.674,,,
2024-08-08 18:26:50.675,6a9b6e46-b793-5ca4-a117-3169a789010a,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.666179121s
2024-08-08 18:26:50.676,,,
2024-08-08 18:26:50.747,,,
2024-08-08 18:26:50.747,b6adf403-a9be-55da-b06f-ab2cb99719ac,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.646983611s
2024-08-08 18:26:50.748,,,
2024-08-08 18:27:05.123,,,
2024-08-08 18:27:05.136,,,
2024-08-08 18:27:05.140,,,
2024-08-08 18:27:05.145,,,
2024-08-08 18:27:05.220,,,
2024-08-08 18:27:05.253,,,
2024-08-08 18:27:05.355,,,
2024-08-08 18:27:05.410,,,
2024-08-08 18:27:05.951,,,
2024-08-08 18:27:05.951,c5d871b4-7243-5c2c-a647-2e9b626a5e3f,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,813.34916ms
2024-08-08 18:27:05.952,,,
2024-08-08 18:27:05.959,,,
2024-08-08 18:27:05.959,5098fae5-1097-5142-a053-a5ca00bb80cc,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,834.838817ms
2024-08-08 18:27:05.960,,,
2024-08-08 18:27:05.972,,,
2024-08-08 18:27:05.972,,,
2024-08-08 18:27:05.972,719fb28d-1483-5f91-9d74-eda204ac9fa7,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,829.702512ms
2024-08-08 18:27:05.973,,,
2024-08-08 18:27:05.980,,,
2024-08-08 18:27:05.993,,,
2024-08-08 18:27:06.006,,,
2024-08-08 18:27:06.006,456ca3ab-ee26-54f3-8847-fc84fe0d9a62,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,857.932823ms
2024-08-08 18:27:06.007,,,
2024-08-08 18:27:06.022,,,
2024-08-08 18:27:06.051,,,
2024-08-08 18:27:06.051,e720d0e7-821d-585f-af7a-8fc8923210eb,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,826.854352ms
2024-08-08 18:27:06.052,,,
2024-08-08 18:27:06.063,,,
2024-08-08 18:27:06.063,d31f870f-edf3-5adc-89ac-d820fdd92370,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,808.04766ms
2024-08-08 18:27:06.064,,,
2024-08-08 18:27:06.071,,,
2024-08-08 18:27:06.086,,,
2024-08-08 18:27:06.108,,,
2024-08-08 18:27:06.108,3cc48997-75f0-5d54-a51c-d6b865da4122,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,696.154924ms
2024-08-08 18:27:06.109,,,
2024-08-08 18:27:06.136,,,
2024-08-08 18:27:06.172,,,
2024-08-08 18:27:06.172,6a0f6854-4feb-5930-93ff-377b5fc14aa8,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,814.954877ms
2024-08-08 18:27:06.173,,,
2024-08-08 18:27:06.189,,,
2024-08-08 18:27:06.820,,,
2024-08-08 18:27:06.820,dd80f376-8334-56c3-be11-ac59931d740c,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,845.88132ms
2024-08-08 18:27:06.821,,,
2024-08-08 18:27:06.831,,,
2024-08-08 18:27:06.831,52fb6f88-98e2-510b-a858-30a788c8c926,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,692.830775ms
2024-08-08 18:27:06.832,,,
2024-08-08 18:27:06.835,,,
2024-08-08 18:27:06.835,6e4b9df9-ed32-508f-9067-c2d6fd18f83b,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,811.014386ms
2024-08-08 18:27:06.836,,,
2024-08-08 18:27:06.854,,,
2024-08-08 18:27:06.873,,,
2024-08-08 18:27:06.873,bc438d05-4257-5bd2-bccb-d22a527d958b,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,877.476638ms
2024-08-08 18:27:06.874,,,
2024-08-08 18:27:06.901,,,
2024-08-08 18:27:06.901,,,
2024-08-08 18:27:06.901,c6c8cdf7-cdf1-5bea-8fd0-92d8ddd8cf87,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,828.101969ms
2024-08-08 18:27:06.902,,,
2024-08-08 18:27:06.921,,,
2024-08-08 18:27:06.921,6a4195d9-4652-5149-a6e6-caf65678521a,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,832.789231ms
2024-08-08 18:27:06.923,,,
2024-08-08 18:27:06.923,,,
2024-08-08 18:27:06.984,,,
2024-08-08 18:27:06.984,fe0aa5b3-dfa7-5cf0-8398-fa9ccf8ee9e0,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,793.386504ms
2024-08-08 18:27:06.985,,,
2024-08-08 18:27:07.614,,,
2024-08-08 18:27:07.614,6d26c291-2ed6-56c0-ad98-9dbe3efc7b4c,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.62812673s
2024-08-08 18:27:07.615,,,
2024-08-08 18:27:07.677,,,
2024-08-08 18:27:07.677,254b0a1c-0270-55ff-9af4-5533125ac851,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,820.247867ms
2024-08-08 18:27:07.677,,,
2024-08-08 18:27:07.742,,,
2024-08-08 18:27:07.742,5199b05e-1348-5b42-b72a-ef7103716b74,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,839.447536ms
2024-08-08 18:27:07.744,,,
2024-08-08 18:27:07.756,,,
2024-08-08 18:27:07.756,170c7fed-c921-520b-8aab-20c2d91b9f87,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,830.573072ms
2024-08-08 18:27:07.757,,,
