data:text/csv;charset=utf-8,Id,metric_alias_metrics_view_graph_0,metric_alias_metrics_view_graph_1,metric_alias_metrics_view_graph_2
StatusCode,Complete,Complete,Complete,
Messages,,,,
Full label,eu-north-1:AWS/Lambda FunctionName:awsCrayfish Duration Average 30,eu-north-1:LambdaInsights function_name:awsCrayfish cpu_total_time Average 30,eu-north-1:LambdaInsights function_name:awsCrayfish init_duration Average 30,
Label,Duration,cpu_total_time,init_duration,
2024/08/08 16:39:00,1223.8371696226416,1208.4905660377358,226,
2024/08/08 16:39:30,,,,
2024/08/08 16:40:00,903.3432690384614,909.2307692307693,218.5,
2024/08/08 16:40:30,,,,
2024/08/08 16:41:00,853.8565449090911,883.6363636363636,,
