@timestamp,requestId,functionArn,executionTime
2024-08-06 05:06:23.990,,,
2024-08-06 05:06:23.990,,,
2024-08-06 05:06:24.048,,,
2024-08-06 05:06:24.057,,,
2024-08-06 05:06:24.062,,,
2024-08-06 05:06:24.176,,,
2024-08-06 05:06:24.178,,,
2024-08-06 05:06:24.183,,,
2024-08-06 05:06:24.183,,,
2024-08-06 05:06:24.205,,,
2024-08-06 05:06:24.208,,,
2024-08-06 05:06:24.219,,,
2024-08-06 05:06:24.219,,,
2024-08-06 05:06:24.263,,,
2024-08-06 05:06:24.265,,,
2024-08-06 05:06:24.272,,,
2024-08-06 05:06:24.274,,,
2024-08-06 05:06:24.279,,,
2024-08-06 05:06:24.279,,,
2024-08-06 05:06:24.279,,,
2024-08-06 05:06:24.280,,,
2024-08-06 05:06:24.284,,,
2024-08-06 05:06:24.284,,,
2024-08-06 05:06:24.288,,,
2024-08-06 05:06:24.288,,,
2024-08-06 05:06:24.289,,,
2024-08-06 05:06:24.510,,,
2024-08-06 05:06:24.512,,,
2024-08-06 05:06:24.516,,,
2024-08-06 05:06:24.516,,,
2024-08-06 05:06:25.379,,,
2024-08-06 05:06:25.432,,,
2024-08-06 05:06:25.432,f2afff6a-4453-50fa-8ec0-a041f5d64fa9,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.247302004s
2024-08-06 05:06:25.432,,,
2024-08-06 05:06:25.434,,,
2024-08-06 05:06:25.597,,,
2024-08-06 05:06:25.599,,,
2024-08-06 05:06:25.609,,,
2024-08-06 05:06:25.609,,,
2024-08-06 05:06:25.649,,,
2024-08-06 05:06:26.037,,,
2024-08-06 05:06:26.037,dadb2236-e1c7-56ea-9fc2-7d1d5057be9b,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.51334168s
2024-08-06 05:06:26.037,,,
2024-08-06 05:06:26.038,,,
2024-08-06 05:06:26.821,,,
2024-08-06 05:06:26.821,d31dd95a-1e2b-5952-bbe8-8671afbad601,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,1.168994771s
2024-08-06 05:06:26.821,,,
2024-08-06 05:06:26.940,,,
2024-08-06 05:06:26.952,,,
2024-08-06 05:06:26.952,d370f115-6e88-5227-a863-ae3edf0e5a56,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.650412464s
2024-08-06 05:06:26.954,,,
2024-08-06 05:06:27.055,,,
2024-08-06 05:06:27.063,,,
2024-08-06 05:06:27.063,0ae5593c-859d-5768-97d6-0617341b1e5a,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.778221207s
2024-08-06 05:06:27.064,,,
2024-08-06 05:06:27.079,,,
2024-08-06 05:06:27.088,,,
2024-08-06 05:06:27.088,7dfe5ee0-c6a3-51a4-90aa-01cb77258dcf,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.801803412s
2024-08-06 05:06:27.090,,,
2024-08-06 05:06:27.118,,,
2024-08-06 05:06:27.141,,,
2024-08-06 05:06:27.141,684ca6e1-9dc9-5928-a3bf-f9ca2c4fb491,arn:aws:lambda:eu-north-1:382277151775:function:awsCrayfish,2.91833087s
2024-08-06 05:06:27.142,,,
2024-08-06 05:06:27.154,,,
